intersection_id,tollgate_id,time_window,avg_travel_time
A,2,"[2016-10-29 18:40:00,2016-10-29 19:00:00)",64.0201782375
A,2,"[2016-10-30 08:00:00,2016-10-30 08:20:00)",76.6077676598
A,2,"[2016-10-30 08:20:00,2016-10-30 08:40:00)",75.074438309
A,2,"[2016-10-30 08:40:00,2016-10-30 09:00:00)",74.7452807695
A,2,"[2016-10-30 09:00:00,2016-10-30 09:20:00)",72.7693563471
A,2,"[2016-10-30 09:20:00,2016-10-30 09:40:00)",73.8194008436
A,2,"[2016-10-30 09:40:00,2016-10-30 10:00:00)",71.1665497512
A,2,"[2016-10-30 17:00:00,2016-10-30 17:20:00)",64.7997425089
A,2,"[2016-10-30 17:20:00,2016-10-30 17:40:00)",62.0922294439
A,2,"[2016-10-30 17:40:00,2016-10-30 18:00:00)",63.5755482335
A,2,"[2016-10-30 18:00:00,2016-10-30 18:20:00)",64.1976388482
A,2,"[2016-10-30 18:20:00,2016-10-30 18:40:00)",59.913146783
A,2,"[2016-10-30 18:40:00,2016-10-30 19:00:00)",64.2823401889
A,2,"[2016-10-31 08:00:00,2016-10-31 08:20:00)",76.2395948988
A,2,"[2016-10-31 08:20:00,2016-10-31 08:40:00)",76.7879023276
A,2,"[2016-10-31 08:40:00,2016-10-31 09:00:00)",76.2262338376
A,2,"[2016-10-31 09:00:00,2016-10-31 09:20:00)",71.0366120748
A,2,"[2016-10-31 09:20:00,2016-10-31 09:40:00)",73.2546602969
A,2,"[2016-10-31 09:40:00,2016-10-31 10:00:00)",70.7160718741
A,2,"[2016-10-31 17:00:00,2016-10-31 17:20:00)",64.5595996979
A,2,"[2016-10-31 17:20:00,2016-10-31 17:40:00)",61.7021549527
A,2,"[2016-10-31 17:40:00,2016-10-31 18:00:00)",63.8099257124
A,2,"[2016-10-31 18:00:00,2016-10-31 18:20:00)",65.6697387435
A,2,"[2016-10-31 18:20:00,2016-10-31 18:40:00)",60.2759868092
A,2,"[2016-10-31 18:40:00,2016-10-31 19:00:00)",63.5947992975
A,3,"[2016-10-25 08:00:00,2016-10-25 08:20:00)",148.757826595
A,3,"[2016-10-25 08:20:00,2016-10-25 08:40:00)",150.170704237
A,3,"[2016-10-25 08:40:00,2016-10-25 09:00:00)",158.851582445
A,3,"[2016-10-25 09:00:00,2016-10-25 09:20:00)",171.282808222
A,3,"[2016-10-25 09:20:00,2016-10-25 09:40:00)",163.708472454
A,3,"[2016-10-25 09:40:00,2016-10-25 10:00:00)",134.650190534
A,3,"[2016-10-25 17:00:00,2016-10-25 17:20:00)",109.075640378
A,3,"[2016-10-25 17:20:00,2016-10-25 17:40:00)",107.449814709
A,3,"[2016-10-25 17:40:00,2016-10-25 18:00:00)",108.278492128
A,3,"[2016-10-25 18:00:00,2016-10-25 18:20:00)",110.991190423
A,3,"[2016-10-25 18:20:00,2016-10-25 18:40:00)",113.733998126
A,3,"[2016-10-25 18:40:00,2016-10-25 19:00:00)",115.642497619
A,3,"[2016-10-26 08:00:00,2016-10-26 08:20:00)",145.827141072
A,3,"[2016-10-26 08:20:00,2016-10-26 08:40:00)",149.853134307
A,3,"[2016-10-26 08:40:00,2016-10-26 09:00:00)",161.565825045
A,3,"[2016-10-26 09:00:00,2016-10-26 09:20:00)",176.54002117
A,3,"[2016-10-26 09:20:00,2016-10-26 09:40:00)",167.383869826
A,3,"[2016-10-26 09:40:00,2016-10-26 10:00:00)",139.980738531
A,3,"[2016-10-26 17:00:00,2016-10-26 17:20:00)",109.846923743
A,3,"[2016-10-26 17:20:00,2016-10-26 17:40:00)",107.712214165
A,3,"[2016-10-26 17:40:00,2016-10-26 18:00:00)",108.663395963
A,3,"[2016-10-26 18:00:00,2016-10-26 18:20:00)",112.309673293
A,3,"[2016-10-26 18:20:00,2016-10-26 18:40:00)",113.605159092
A,3,"[2016-10-26 18:40:00,2016-10-26 19:00:00)",117.492183056
A,3,"[2016-10-27 08:00:00,2016-10-27 08:20:00)",153.336536239
A,3,"[2016-10-27 08:20:00,2016-10-27 08:40:00)",157.102495091
A,3,"[2016-10-27 08:40:00,2016-10-27 09:00:00)",170.470501414
A,3,"[2016-10-27 09:00:00,2016-10-27 09:20:00)",186.769907384
A,3,"[2016-10-27 09:20:00,2016-10-27 09:40:00)",176.123963564
A,3,"[2016-10-27 09:40:00,2016-10-27 10:00:00)",139.985828362
A,3,"[2016-10-27 17:00:00,2016-10-27 17:20:00)",117.730308934
A,3,"[2016-10-27 17:20:00,2016-10-27 17:40:00)",111.735738361
A,3,"[2016-10-27 17:40:00,2016-10-27 18:00:00)",111.872567623
A,3,"[2016-10-27 18:00:00,2016-10-27 18:20:00)",116.926668949
A,3,"[2016-10-27 18:20:00,2016-10-27 18:40:00)",118.219262911
A,3,"[2016-10-27 18:40:00,2016-10-27 19:00:00)",124.267796753
A,3,"[2016-10-28 08:00:00,2016-10-28 08:20:00)",162.803404062
A,3,"[2016-10-28 08:20:00,2016-10-28 08:40:00)",175.533407579
A,3,"[2016-10-28 08:40:00,2016-10-28 09:00:00)",186.852539782
A,3,"[2016-10-28 09:00:00,2016-10-28 09:20:00)",202.065572974
A,3,"[2016-10-28 09:20:00,2016-10-28 09:40:00)",190.445607455
A,3,"[2016-10-28 09:40:00,2016-10-28 10:00:00)",147.225882301
A,3,"[2016-10-28 17:00:00,2016-10-28 17:20:00)",117.282502977
A,3,"[2016-10-28 17:20:00,2016-10-28 17:40:00)",114.139903147
A,3,"[2016-10-28 17:40:00,2016-10-28 18:00:00)",112.184934946
A,3,"[2016-10-28 18:00:00,2016-10-28 18:20:00)",114.686067743
A,3,"[2016-10-28 18:20:00,2016-10-28 18:40:00)",116.735709474
A,3,"[2016-10-28 18:40:00,2016-10-28 19:00:00)",119.266940276
A,3,"[2016-10-29 08:00:00,2016-10-29 08:20:00)",128.052385096
A,3,"[2016-10-29 08:20:00,2016-10-29 08:40:00)",128.651140856
A,3,"[2016-10-29 08:40:00,2016-10-29 09:00:00)",145.205589587
A,3,"[2016-10-29 09:00:00,2016-10-29 09:20:00)",158.572270579
A,3,"[2016-10-29 09:20:00,2016-10-29 09:40:00)",154.892099634
A,3,"[2016-10-29 09:40:00,2016-10-29 10:00:00)",134.032004933
A,3,"[2016-10-29 17:00:00,2016-10-29 17:20:00)",120.010746792
A,3,"[2016-10-29 17:20:00,2016-10-29 17:40:00)",114.539042597
A,3,"[2016-10-29 17:40:00,2016-10-29 18:00:00)",111.007877852
A,3,"[2016-10-29 18:00:00,2016-10-29 18:20:00)",116.97220421
A,3,"[2016-10-29 18:20:00,2016-10-29 18:40:00)",117.932588688
A,3,"[2016-10-29 18:40:00,2016-10-29 19:00:00)",119.810451805
A,3,"[2016-10-30 08:00:00,2016-10-30 08:20:00)",128.859113736
A,3,"[2016-10-30 08:20:00,2016-10-30 08:40:00)",128.90785569
A,3,"[2016-10-30 08:40:00,2016-10-30 09:00:00)",142.925887009
A,3,"[2016-10-30 09:00:00,2016-10-30 09:20:00)",156.956737691
A,3,"[2016-10-30 09:20:00,2016-10-30 09:40:00)",152.834436281
A,3,"[2016-10-30 09:40:00,2016-10-30 10:00:00)",132.928446688
A,3,"[2016-10-30 17:00:00,2016-10-30 17:20:00)",122.173045933
A,3,"[2016-10-30 17:20:00,2016-10-30 17:40:00)",116.130406538
A,3,"[2016-10-30 17:40:00,2016-10-30 18:00:00)",111.667484882
A,3,"[2016-10-30 18:00:00,2016-10-30 18:20:00)",117.912229896
A,3,"[2016-10-30 18:20:00,2016-10-30 18:40:00)",119.182326497
A,3,"[2016-10-30 18:40:00,2016-10-30 19:00:00)",120.60503885
A,3,"[2016-10-31 08:00:00,2016-10-31 08:20:00)",133.403154847
A,3,"[2016-10-31 08:20:00,2016-10-31 08:40:00)",134.679412521
A,3,"[2016-10-31 08:40:00,2016-10-31 09:00:00)",144.33301896
A,3,"[2016-10-31 09:00:00,2016-10-31 09:20:00)",157.2050134
A,3,"[2016-10-31 09:20:00,2016-10-31 09:40:00)",156.174996796
A,3,"[2016-10-31 09:40:00,2016-10-31 10:00:00)",131.617413047
A,3,"[2016-10-31 17:00:00,2016-10-31 17:20:00)",112.287142189
A,3,"[2016-10-31 17:20:00,2016-10-31 17:40:00)",109.557424391
A,3,"[2016-10-31 17:40:00,2016-10-31 18:00:00)",109.605134482
A,3,"[2016-10-31 18:00:00,2016-10-31 18:20:00)",112.854490754
A,3,"[2016-10-31 18:20:00,2016-10-31 18:40:00)",116.086780757
A,3,"[2016-10-31 18:40:00,2016-10-31 19:00:00)",121.685509087
B,1,"[2016-10-25 08:00:00,2016-10-25 08:20:00)",124.012553978
B,1,"[2016-10-25 08:20:00,2016-10-25 08:40:00)",119.086457116
B,1,"[2016-10-25 08:40:00,2016-10-25 09:00:00)",117.260069133
B,1,"[2016-10-25 09:00:00,2016-10-25 09:20:00)",114.433575935
B,1,"[2016-10-25 09:20:00,2016-10-25 09:40:00)",119.709319558
B,1,"[2016-10-25 09:40:00,2016-10-25 10:00:00)",121.892035945
B,1,"[2016-10-25 17:00:00,2016-10-25 17:20:00)",117.476998995
B,1,"[2016-10-25 17:20:00,2016-10-25 17:40:00)",118.810601995
B,1,"[2016-10-25 17:40:00,2016-10-25 18:00:00)",130.786223187
B,1,"[2016-10-25 18:00:00,2016-10-25 18:20:00)",130.060345584
B,1,"[2016-10-25 18:20:00,2016-10-25 18:40:00)",129.164470306
B,1,"[2016-10-25 18:40:00,2016-10-25 19:00:00)",126.487990966
B,1,"[2016-10-26 08:00:00,2016-10-26 08:20:00)",119.434846483
B,1,"[2016-10-26 08:20:00,2016-10-26 08:40:00)",116.775900209
B,1,"[2016-10-26 08:40:00,2016-10-26 09:00:00)",118.140413342
B,1,"[2016-10-26 09:00:00,2016-10-26 09:20:00)",120.459946282
B,1,"[2016-10-26 09:20:00,2016-10-26 09:40:00)",119.341525554
B,1,"[2016-10-26 09:40:00,2016-10-26 10:00:00)",119.73504369
B,1,"[2016-10-26 17:00:00,2016-10-26 17:20:00)",129.531502379
B,1,"[2016-10-26 17:20:00,2016-10-26 17:40:00)",131.354082064
B,1,"[2016-10-26 17:40:00,2016-10-26 18:00:00)",144.951399448
B,1,"[2016-10-26 18:00:00,2016-10-26 18:20:00)",140.075506106
B,1,"[2016-10-26 18:20:00,2016-10-26 18:40:00)",136.862789669
B,1,"[2016-10-26 18:40:00,2016-10-26 19:00:00)",130.998692224
B,1,"[2016-10-27 08:00:00,2016-10-27 08:20:00)",119.878697022
B,1,"[2016-10-27 08:20:00,2016-10-27 08:40:00)",117.228201187
B,1,"[2016-10-27 08:40:00,2016-10-27 09:00:00)",115.470896988
B,1,"[2016-10-27 09:00:00,2016-10-27 09:20:00)",116.025815563
B,1,"[2016-10-27 09:20:00,2016-10-27 09:40:00)",118.896412786
B,1,"[2016-10-27 09:40:00,2016-10-27 10:00:00)",120.526922253
B,1,"[2016-10-27 17:00:00,2016-10-27 17:20:00)",121.531775562
B,1,"[2016-10-27 17:20:00,2016-10-27 17:40:00)",123.011791674
B,1,"[2016-10-27 17:40:00,2016-10-27 18:00:00)",136.531775567
B,1,"[2016-10-27 18:00:00,2016-10-27 18:20:00)",135.868440839
B,1,"[2016-10-27 18:20:00,2016-10-27 18:40:00)",137.570533016
B,1,"[2016-10-27 18:40:00,2016-10-27 19:00:00)",130.931036386
B,1,"[2016-10-28 08:00:00,2016-10-28 08:20:00)",125.091019191
B,1,"[2016-10-28 08:20:00,2016-10-28 08:40:00)",121.411218971
B,1,"[2016-10-28 08:40:00,2016-10-28 09:00:00)",119.589525556
B,1,"[2016-10-28 09:00:00,2016-10-28 09:20:00)",119.985886573
B,1,"[2016-10-28 09:20:00,2016-10-28 09:40:00)",120.934637705
B,1,"[2016-10-28 09:40:00,2016-10-28 10:00:00)",122.068763224
B,1,"[2016-10-28 17:00:00,2016-10-28 17:20:00)",125.262099923
B,1,"[2016-10-28 17:20:00,2016-10-28 17:40:00)",128.873698188
B,1,"[2016-10-28 17:40:00,2016-10-28 18:00:00)",139.391727842
B,1,"[2016-10-28 18:00:00,2016-10-28 18:20:00)",136.651624503
B,1,"[2016-10-28 18:20:00,2016-10-28 18:40:00)",139.201558538
B,1,"[2016-10-28 18:40:00,2016-10-28 19:00:00)",134.372735743
B,1,"[2016-10-29 08:00:00,2016-10-29 08:20:00)",119.578641198
B,1,"[2016-10-29 08:20:00,2016-10-29 08:40:00)",118.763114633
B,1,"[2016-10-29 08:40:00,2016-10-29 09:00:00)",116.565971067
B,1,"[2016-10-29 09:00:00,2016-10-29 09:20:00)",122.416576245
B,1,"[2016-10-29 09:20:00,2016-10-29 09:40:00)",117.210926809
B,1,"[2016-10-29 09:40:00,2016-10-29 10:00:00)",116.261398348
B,1,"[2016-10-29 17:00:00,2016-10-29 17:20:00)",125.680765254
B,1,"[2016-10-29 17:20:00,2016-10-29 17:40:00)",132.037063601
B,1,"[2016-10-29 17:40:00,2016-10-29 18:00:00)",145.639683783
B,1,"[2016-10-29 18:00:00,2016-10-29 18:20:00)",143.305644319
B,1,"[2016-10-29 18:20:00,2016-10-29 18:40:00)",143.8712215
B,1,"[2016-10-29 18:40:00,2016-10-29 19:00:00)",137.822992266
B,1,"[2016-10-30 08:00:00,2016-10-30 08:20:00)",118.277730851
B,1,"[2016-10-30 08:20:00,2016-10-30 08:40:00)",116.680732871
B,1,"[2016-10-30 08:40:00,2016-10-30 09:00:00)",117.769524949
B,1,"[2016-10-30 09:00:00,2016-10-30 09:20:00)",120.574209306
B,1,"[2016-10-30 09:20:00,2016-10-30 09:40:00)",118.929205517
B,1,"[2016-10-30 09:40:00,2016-10-30 10:00:00)",120.830127864
B,1,"[2016-10-30 17:00:00,2016-10-30 17:20:00)",121.705864312
B,1,"[2016-10-30 17:20:00,2016-10-30 17:40:00)",125.175424816
B,1,"[2016-10-30 17:40:00,2016-10-30 18:00:00)",137.171993291
B,1,"[2016-10-30 18:00:00,2016-10-30 18:20:00)",136.892489311
B,1,"[2016-10-30 18:20:00,2016-10-30 18:40:00)",138.497658511
B,1,"[2016-10-30 18:40:00,2016-10-30 19:00:00)",131.113805286
B,1,"[2016-10-31 08:00:00,2016-10-31 08:20:00)",119.012424579
B,1,"[2016-10-31 08:20:00,2016-10-31 08:40:00)",115.974290709
B,1,"[2016-10-31 08:40:00,2016-10-31 09:00:00)",114.988224314
B,1,"[2016-10-31 09:00:00,2016-10-31 09:20:00)",116.451697136
B,1,"[2016-10-31 09:20:00,2016-10-31 09:40:00)",118.301943962
B,1,"[2016-10-31 09:40:00,2016-10-31 10:00:00)",120.095082738
B,1,"[2016-10-31 17:00:00,2016-10-31 17:20:00)",113.075056647
B,1,"[2016-10-31 17:20:00,2016-10-31 17:40:00)",113.407496187
B,1,"[2016-10-31 17:40:00,2016-10-31 18:00:00)",126.2350625
B,1,"[2016-10-31 18:00:00,2016-10-31 18:20:00)",125.245703639
B,1,"[2016-10-31 18:20:00,2016-10-31 18:40:00)",123.997561089
B,1,"[2016-10-31 18:40:00,2016-10-31 19:00:00)",121.363705961
B,3,"[2016-10-25 08:00:00,2016-10-25 08:20:00)",109.617352292
B,3,"[2016-10-25 08:20:00,2016-10-25 08:40:00)",117.502889617
B,3,"[2016-10-25 08:40:00,2016-10-25 09:00:00)",120.021504876
B,3,"[2016-10-25 09:00:00,2016-10-25 09:20:00)",130.246380863
B,3,"[2016-10-25 09:20:00,2016-10-25 09:40:00)",129.165128399
B,3,"[2016-10-25 09:40:00,2016-10-25 10:00:00)",114.12667028
B,3,"[2016-10-25 17:00:00,2016-10-25 17:20:00)",103.891942193
B,3,"[2016-10-25 17:20:00,2016-10-25 17:40:00)",102.818842501
B,3,"[2016-10-25 17:40:00,2016-10-25 18:00:00)",107.851244506
B,3,"[2016-10-25 18:00:00,2016-10-25 18:20:00)",109.710440626
B,3,"[2016-10-25 18:20:00,2016-10-25 18:40:00)",113.571424523
B,3,"[2016-10-25 18:40:00,2016-10-25 19:00:00)",105.19022891
B,3,"[2016-10-26 08:00:00,2016-10-26 08:20:00)",105.212404787
B,3,"[2016-10-26 08:20:00,2016-10-26 08:40:00)",106.985091154
B,3,"[2016-10-26 08:40:00,2016-10-26 09:00:00)",107.439708459
B,3,"[2016-10-26 09:00:00,2016-10-26 09:20:00)",116.2572082
B,3,"[2016-10-26 09:20:00,2016-10-26 09:40:00)",117.162977888
B,3,"[2016-10-26 09:40:00,2016-10-26 10:00:00)",108.486126137
B,3,"[2016-10-26 17:00:00,2016-10-26 17:20:00)",99.9596710536
B,3,"[2016-10-26 17:20:00,2016-10-26 17:40:00)",99.1160564807
B,3,"[2016-10-26 17:40:00,2016-10-26 18:00:00)",115.358956376
B,3,"[2016-10-26 18:00:00,2016-10-26 18:20:00)",110.411718973
B,3,"[2016-10-26 18:20:00,2016-10-26 18:40:00)",118.078476809
B,3,"[2016-10-26 18:40:00,2016-10-26 19:00:00)",106.605658198
B,3,"[2016-10-27 08:00:00,2016-10-27 08:20:00)",106.900400039
B,3,"[2016-10-27 08:20:00,2016-10-27 08:40:00)",108.323202491
B,3,"[2016-10-27 08:40:00,2016-10-27 09:00:00)",112.527006137
B,3,"[2016-10-27 09:00:00,2016-10-27 09:20:00)",118.503007623
B,3,"[2016-10-27 09:20:00,2016-10-27 09:40:00)",119.023649254
B,3,"[2016-10-27 09:40:00,2016-10-27 10:00:00)",109.309332243
B,3,"[2016-10-27 17:00:00,2016-10-27 17:20:00)",104.269003301
B,3,"[2016-10-27 17:20:00,2016-10-27 17:40:00)",102.157496692
B,3,"[2016-10-27 17:40:00,2016-10-27 18:00:00)",106.237678287
B,3,"[2016-10-27 18:00:00,2016-10-27 18:20:00)",109.348565489
B,3,"[2016-10-27 18:20:00,2016-10-27 18:40:00)",112.89200267
B,3,"[2016-10-27 18:40:00,2016-10-27 19:00:00)",102.524990035
B,3,"[2016-10-28 08:00:00,2016-10-28 08:20:00)",114.470314895
B,3,"[2016-10-28 08:20:00,2016-10-28 08:40:00)",113.58278013
B,3,"[2016-10-28 08:40:00,2016-10-28 09:00:00)",125.984886951
B,3,"[2016-10-28 09:00:00,2016-10-28 09:20:00)",139.305854014
B,3,"[2016-10-28 09:20:00,2016-10-28 09:40:00)",136.811583726
B,3,"[2016-10-28 09:40:00,2016-10-28 10:00:00)",123.956231502
B,3,"[2016-10-28 17:00:00,2016-10-28 17:20:00)",109.113796285
B,3,"[2016-10-28 17:20:00,2016-10-28 17:40:00)",109.048991453
B,3,"[2016-10-28 17:40:00,2016-10-28 18:00:00)",110.093621986
B,3,"[2016-10-28 18:00:00,2016-10-28 18:20:00)",112.726143085
B,3,"[2016-10-28 18:20:00,2016-10-28 18:40:00)",115.964154461
B,3,"[2016-10-28 18:40:00,2016-10-28 19:00:00)",107.134715453
B,3,"[2016-10-29 08:00:00,2016-10-29 08:20:00)",106.036454431
B,3,"[2016-10-29 08:20:00,2016-10-29 08:40:00)",109.39657173
B,3,"[2016-10-29 08:40:00,2016-10-29 09:00:00)",113.405469202
B,3,"[2016-10-29 09:00:00,2016-10-29 09:20:00)",120.884372328
B,3,"[2016-10-29 09:20:00,2016-10-29 09:40:00)",124.934980055
B,3,"[2016-10-29 09:40:00,2016-10-29 10:00:00)",110.031286325
B,3,"[2016-10-29 17:00:00,2016-10-29 17:20:00)",111.162917884
B,3,"[2016-10-29 17:20:00,2016-10-29 17:40:00)",113.899372985
B,3,"[2016-10-29 17:40:00,2016-10-29 18:00:00)",112.370227534
B,3,"[2016-10-29 18:00:00,2016-10-29 18:20:00)",114.552743104
B,3,"[2016-10-29 18:20:00,2016-10-29 18:40:00)",125.194176497
B,3,"[2016-10-29 18:40:00,2016-10-29 19:00:00)",107.933765067
B,3,"[2016-10-30 08:00:00,2016-10-30 08:20:00)",103.569906391
B,3,"[2016-10-30 08:20:00,2016-10-30 08:40:00)",107.89047204
B,3,"[2016-10-30 08:40:00,2016-10-30 09:00:00)",107.523754144
B,3,"[2016-10-30 09:00:00,2016-10-30 09:20:00)",118.168482506
B,3,"[2016-10-30 09:20:00,2016-10-30 09:40:00)",117.809784134
B,3,"[2016-10-30 09:40:00,2016-10-30 10:00:00)",108.325008894
B,3,"[2016-10-30 17:00:00,2016-10-30 17:20:00)",113.923442173
B,3,"[2016-10-30 17:20:00,2016-10-30 17:40:00)",111.591347459
B,3,"[2016-10-30 17:40:00,2016-10-30 18:00:00)",112.476576391
B,3,"[2016-10-30 18:00:00,2016-10-30 18:20:00)",114.688853529
B,3,"[2016-10-30 18:20:00,2016-10-30 18:40:00)",121.315520695
B,3,"[2016-10-30 18:40:00,2016-10-30 19:00:00)",111.047897366
B,3,"[2016-10-31 08:00:00,2016-10-31 08:20:00)",102.987753886
B,3,"[2016-10-31 08:20:00,2016-10-31 08:40:00)",105.938571146
B,3,"[2016-10-31 08:40:00,2016-10-31 09:00:00)",104.027340421
B,3,"[2016-10-31 09:00:00,2016-10-31 09:20:00)",111.456131914
B,3,"[2016-10-31 09:20:00,2016-10-31 09:40:00)",112.090927811
B,3,"[2016-10-31 09:40:00,2016-10-31 10:00:00)",104.081907504
B,3,"[2016-10-31 17:00:00,2016-10-31 17:20:00)",100.317964716
B,3,"[2016-10-31 17:20:00,2016-10-31 17:40:00)",100.547537172
B,3,"[2016-10-31 17:40:00,2016-10-31 18:00:00)",110.296511964
B,3,"[2016-10-31 18:00:00,2016-10-31 18:20:00)",108.699472039
B,3,"[2016-10-31 18:20:00,2016-10-31 18:40:00)",117.965350746
B,3,"[2016-10-31 18:40:00,2016-10-31 19:00:00)",105.97863333
C,1,"[2016-10-25 08:00:00,2016-10-25 08:20:00)",166.531442078
C,1,"[2016-10-25 08:20:00,2016-10-25 08:40:00)",163.020082149
C,1,"[2016-10-25 08:40:00,2016-10-25 09:00:00)",155.722391622
C,1,"[2016-10-25 09:00:00,2016-10-25 09:20:00)",164.44650801
C,1,"[2016-10-25 09:20:00,2016-10-25 09:40:00)",172.585045658
C,1,"[2016-10-25 09:40:00,2016-10-25 10:00:00)",176.631898889
C,1,"[2016-10-25 17:00:00,2016-10-25 17:20:00)",186.665660994
C,1,"[2016-10-25 17:20:00,2016-10-25 17:40:00)",183.691600381
C,1,"[2016-10-25 17:40:00,2016-10-25 18:00:00)",189.276547556
C,1,"[2016-10-25 18:00:00,2016-10-25 18:20:00)",190.144964045
C,1,"[2016-10-25 18:20:00,2016-10-25 18:40:00)",198.303031676
C,1,"[2016-10-25 18:40:00,2016-10-25 19:00:00)",199.441996445
C,1,"[2016-10-26 08:00:00,2016-10-26 08:20:00)",170.220603045
C,1,"[2016-10-26 08:20:00,2016-10-26 08:40:00)",169.933474102
C,1,"[2016-10-26 08:40:00,2016-10-26 09:00:00)",164.861737033
C,1,"[2016-10-26 09:00:00,2016-10-26 09:20:00)",170.340667458
C,1,"[2016-10-26 09:20:00,2016-10-26 09:40:00)",172.024917582
C,1,"[2016-10-26 09:40:00,2016-10-26 10:00:00)",175.088123188
C,1,"[2016-10-26 17:00:00,2016-10-26 17:20:00)",183.283899883
