tollgate_id,direction,time,volume
3,0,2016-09-19 15:20:00,109.0
3,0,2016-09-19 15:40:00,115.0
3,0,2016-09-19 16:00:00,123.0
3,0,2016-09-19 16:20:00,111.0
3,0,2016-09-19 16:40:00,116.0
3,0,2016-09-19 17:00:00,110.0
3,0,2016-09-19 17:20:00,118.0
3,0,2016-09-19 17:40:00,95.0
3,0,2016-09-19 18:00:00,94.0
3,0,2016-09-19 18:20:00,56.0
3,0,2016-09-19 18:40:00,61.0
3,1,2016-09-19 06:00:00,30.0
3,1,2016-09-19 06:20:00,38.0
3,1,2016-09-19 06:40:00,65.0
3,1,2016-09-19 07:00:00,67.0
3,1,2016-09-19 07:20:00,71.0
3,1,2016-09-19 07:40:00,103.0
3,1,2016-09-19 08:00:00,118.0
3,1,2016-09-19 08:20:00,168.0
3,1,2016-09-19 08:40:00,161.0
3,1,2016-09-19 09:00:00,145.0
3,1,2016-09-19 09:20:00,125.0
3,1,2016-09-19 09:40:00,116.0
3,1,2016-09-19 15:00:00,75.0
3,1,2016-09-19 15:20:00,95.0
3,1,2016-09-19 15:40:00,83.0
3,1,2016-09-19 16:00:00,101.0
3,1,2016-09-19 16:20:00,90.0
3,1,2016-09-19 16:40:00,115.0
3,1,2016-09-19 17:00:00,86.0
3,1,2016-09-19 17:20:00,85.0
3,1,2016-09-19 17:40:00,91.0
3,1,2016-09-19 18:00:00,73.0
3,1,2016-09-19 18:20:00,78.0
3,1,2016-09-19 18:40:00,77.0
1,0,2016-09-20 06:00:00,13.0
1,0,2016-09-20 06:20:00,20.0
1,0,2016-09-20 06:40:00,29.0
1,0,2016-09-20 07:00:00,38.0
1,0,2016-09-20 07:20:00,30.0
1,0,2016-09-20 07:40:00,31.0
1,0,2016-09-20 08:00:00,53.0
1,0,2016-09-20 08:20:00,50.0
1,0,2016-09-20 08:40:00,45.0
1,0,2016-09-20 09:00:00,51.0
1,0,2016-09-20 09:20:00,68.0
1,0,2016-09-20 09:40:00,59.0
1,0,2016-09-20 15:00:00,71.0
1,0,2016-09-20 15:20:00,64.0
1,0,2016-09-20 15:40:00,73.0
1,0,2016-09-20 16:00:00,48.0
1,0,2016-09-20 16:20:00,57.0
1,0,2016-09-20 16:40:00,48.0
1,0,2016-09-20 17:00:00,38.0
1,0,2016-09-20 17:20:00,42.0
1,0,2016-09-20 17:40:00,38.0
1,0,2016-09-20 18:00:00,26.0
1,0,2016-09-20 18:20:00,29.0
1,0,2016-09-20 18:40:00,20.0
1,1,2016-09-20 06:00:00,47.0
1,1,2016-09-20 06:20:00,59.0
1,1,2016-09-20 06:40:00,69.0
1,1,2016-09-20 07:00:00,88.0
1,1,2016-09-20 07:20:00,126.0
1,1,2016-09-20 07:40:00,139.0
1,1,2016-09-20 08:00:00,132.0
1,1,2016-09-20 08:20:00,151.0
1,1,2016-09-20 08:40:00,131.0
1,1,2016-09-20 09:00:00,150.0
1,1,2016-09-20 09:20:00,142.0
1,1,2016-09-20 09:40:00,173.0
1,1,2016-09-20 15:00:00,78.0
1,1,2016-09-20 15:20:00,79.0
1,1,2016-09-20 15:40:00,71.0
1,1,2016-09-20 16:00:00,95.0
1,1,2016-09-20 16:20:00,96.0
1,1,2016-09-20 16:40:00,95.0
1,1,2016-09-20 17:00:00,111.0
1,1,2016-09-20 17:20:00,110.0
1,1,2016-09-20 17:40:00,133.0
1,1,2016-09-20 18:00:00,78.0
1,1,2016-09-20 18:20:00,60.0
1,1,2016-09-20 18:40:00,53.0
2,0,2016-09-20 06:00:00,33.0
2,0,2016-09-20 06:20:00,31.0
2,0,2016-09-20 06:40:00,54.0
2,0,2016-09-20 07:00:00,79.0
2,0,2016-09-20 07:20:00,86.0
2,0,2016-09-20 07:40:00,93.0
2,0,2016-09-20 08:00:00,112.0
2,0,2016-09-20 08:20:00,111.0
2,0,2016-09-20 08:40:00,112.0
2,0,2016-09-20 09:00:00,105.0
2,0,2016-09-20 09:20:00,99.0
2,0,2016-09-20 09:40:00,87.0
2,0,2016-09-20 15:00:00,62.0
2,0,2016-09-20 15:20:00,69.0
2,0,2016-09-20 15:40:00,69.0
2,0,2016-09-20 16:00:00,82.0
2,0,2016-09-20 16:20:00,76.0
2,0,2016-09-20 16:40:00,64.0
2,0,2016-09-20 17:00:00,82.0
2,0,2016-09-20 17:20:00,86.0
2,0,2016-09-20 17:40:00,85.0
2,0,2016-09-20 18:00:00,77.0
2,0,2016-09-20 18:20:00,60.0
2,0,2016-09-20 18:40:00,56.0
3,0,2016-09-20 06:00:00,31.0
3,0,2016-09-20 06:20:00,43.0
3,0,2016-09-20 06:40:00,80.0
3,0,2016-09-20 07:00:00,113.0
3,0,2016-09-20 07:20:00,141.0
3,0,2016-09-20 07:40:00,136.0
3,0,2016-09-20 08:00:00,145.0
3,0,2016-09-20 08:20:00,173.0
3,0,2016-09-20 08:40:00,154.0
3,0,2016-09-20 09:00:00,144.0
3,0,2016-09-20 09:20:00,142.0
3,0,2016-09-20 09:40:00,144.0
3,0,2016-09-20 15:00:00,124.0
3,0,2016-09-20 15:20:00,132.0
3,0,2016-09-20 15:40:00,131.0
3,0,2016-09-20 16:00:00,122.0
3,0,2016-09-20 16:20:00,113.0
3,0,2016-09-20 16:40:00,122.0
3,0,2016-09-20 17:00:00,126.0
3,0,2016-09-20 17:20:00,116.0
3,0,2016-09-20 17:40:00,95.0
3,0,2016-09-20 18:00:00,81.0
3,0,2016-09-20 18:20:00,100.0
3,0,2016-09-20 18:40:00,63.0
3,1,2016-09-20 06:00:00,24.0
3,1,2016-09-20 06:20:00,43.0
3,1,2016-09-20 06:40:00,66.0
3,1,2016-09-20 07:00:00,83.0
3,1,2016-09-20 07:20:00,97.0
3,1,2016-09-20 07:40:00,122.0
3,1,2016-09-20 08:00:00,154.0
3,1,2016-09-20 08:20:00,209.0
3,1,2016-09-20 08:40:00,210.0
3,1,2016-09-20 09:00:00,191.0
3,1,2016-09-20 09:20:00,222.0
3,1,2016-09-20 09:40:00,174.0
3,1,2016-09-20 15:00:00,80.0
3,1,2016-09-20 15:20:00,73.0
3,1,2016-09-20 15:40:00,87.0
3,1,2016-09-20 16:00:00,85.0
3,1,2016-09-20 16:20:00,97.0
3,1,2016-09-20 16:40:00,96.0
3,1,2016-09-20 17:00:00,84.0
3,1,2016-09-20 17:20:00,86.0
3,1,2016-09-20 17:40:00,106.0
3,1,2016-09-20 18:00:00,90.0
3,1,2016-09-20 18:20:00,84.0
3,1,2016-09-20 18:40:00,88.0
1,0,2016-09-21 06:00:00,36.0
1,0,2016-09-21 06:20:00,41.0
1,0,2016-09-21 06:40:00,75.0
1,0,2016-09-21 07:00:00,78.0
1,0,2016-09-21 07:20:00,84.0
1,0,2016-09-21 07:40:00,95.0
1,0,2016-09-21 08:00:00,122.0
1,0,2016-09-21 08:20:00,126.0
1,0,2016-09-21 08:40:00,77.0
1,0,2016-09-21 09:00:00,49.0
1,0,2016-09-21 09:20:00,55.0
1,0,2016-09-21 09:40:00,53.0
1,0,2016-09-21 15:00:00,48.0
1,0,2016-09-21 15:20:00,46.0
1,0,2016-09-21 15:40:00,49.0
1,0,2016-09-21 16:00:00,46.0
1,0,2016-09-21 16:20:00,45.0
1,0,2016-09-21 16:40:00,46.0
1,0,2016-09-21 17:00:00,47.0
1,0,2016-09-21 17:20:00,35.0
1,0,2016-09-21 17:40:00,20.0
1,0,2016-09-21 18:00:00,20.0
1,0,2016-09-21 18:20:00,20.0
1,0,2016-09-21 18:40:00,24.0
1,1,2016-09-21 06:00:00,36.0
1,1,2016-09-21 06:20:00,50.0
1,1,2016-09-21 06:40:00,71.0
1,1,2016-09-21 07:00:00,77.0
1,1,2016-09-21 07:20:00,94.0
1,1,2016-09-21 07:40:00,99.0
1,1,2016-09-21 08:00:00,100.0
1,1,2016-09-21 08:20:00,105.0
1,1,2016-09-21 08:40:00,119.0
1,1,2016-09-21 09:00:00,137.0
1,1,2016-09-21 09:20:00,132.0
1,1,2016-09-21 09:40:00,122.0
1,1,2016-09-21 15:00:00,98.0
1,1,2016-09-21 15:20:00,96.0
1,1,2016-09-21 15:40:00,90.0
1,1,2016-09-21 16:00:00,105.0
1,1,2016-09-21 16:20:00,97.0
1,1,2016-09-21 16:40:00,98.0
1,1,2016-09-21 17:00:00,94.0
1,1,2016-09-21 17:20:00,109.0
1,1,2016-09-21 17:40:00,94.0
1,1,2016-09-21 18:00:00,74.0
1,1,2016-09-21 18:20:00,85.0
1,1,2016-09-21 18:40:00,78.0
2,0,2016-09-21 06:00:00,6.0
2,0,2016-09-21 06:20:00,9.0
2,0,2016-09-21 06:40:00,14.0
2,0,2016-09-21 07:00:00,42.0
2,0,2016-09-21 07:20:00,37.0
2,0,2016-09-21 07:40:00,44.0
2,0,2016-09-21 08:00:00,37.0
2,0,2016-09-21 08:20:00,30.0
2,0,2016-09-21 08:40:00,66.0
2,0,2016-09-21 09:00:00,104.0
2,0,2016-09-21 09:20:00,100.0
2,0,2016-09-21 09:40:00,80.0
2,0,2016-09-21 15:00:00,63.0
2,0,2016-09-21 15:20:00,81.0
2,0,2016-09-21 15:40:00,77.0
2,0,2016-09-21 16:00:00,66.0
2,0,2016-09-21 16:20:00,81.0
2,0,2016-09-21 16:40:00,99.0
2,0,2016-09-21 17:00:00,88.0
2,0,2016-09-21 17:20:00,77.0
2,0,2016-09-21 17:40:00,83.0
2,0,2016-09-21 18:00:00,58.0
2,0,2016-09-21 18:20:00,72.0
2,0,2016-09-21 18:40:00,49.0
3,0,2016-09-21 06:00:00,32.0
3,0,2016-09-21 06:20:00,47.0
3,0,2016-09-21 06:40:00,85.0
3,0,2016-09-21 07:00:00,116.0
3,0,2016-09-21 07:20:00,133.0
3,0,2016-09-21 07:40:00,151.0
3,0,2016-09-21 08:00:00,135.0
3,0,2016-09-21 08:20:00,163.0
3,0,2016-09-21 08:40:00,120.0
3,0,2016-09-21 09:00:00,139.0
3,0,2016-09-21 09:20:00,120.0
3,0,2016-09-21 09:40:00,130.0
3,0,2016-09-21 15:00:00,113.0
3,0,2016-09-21 15:20:00,114.0
3,0,2016-09-21 15:40:00,89.0
3,0,2016-09-21 16:00:00,109.0
3,0,2016-09-21 16:20:00,118.0
3,0,2016-09-21 16:40:00,124.0
3,0,2016-09-21 17:00:00,118.0
3,0,2016-09-21 17:20:00,116.0
3,0,2016-09-21 17:40:00,100.0
3,0,2016-09-21 18:00:00,90.0
3,0,2016-09-21 18:20:00,72.0
3,0,2016-09-21 18:40:00,52.0
3,1,2016-09-21 06:00:00,20.0
3,1,2016-09-21 06:20:00,42.0
3,1,2016-09-21 06:40:00,37.0
3,1,2016-09-21 07:00:00,66.0
3,1,2016-09-21 07:20:00,92.0
3,1,2016-09-21 07:40:00,89.0
3,1,2016-09-21 08:00:00,126.0
3,1,2016-09-21 08:20:00,122.0
3,1,2016-09-21 08:40:00,149.0
3,1,2016-09-21 09:00:00,131.0
3,1,2016-09-21 09:20:00,83.0
3,1,2016-09-21 09:40:00,78.0
3,1,2016-09-21 15:00:00,98.0
3,1,2016-09-21 15:20:00,108.0
3,1,2016-09-21 15:40:00,99.0
3,1,2016-09-21 16:00:00,87.0
3,1,2016-09-21 16:20:00,88.0
3,1,2016-09-21 16:40:00,100.0
3,1,2016-09-21 17:00:00,77.0
3,1,2016-09-21 17:20:00,94.0
3,1,2016-09-21 17:40:00,95.0
3,1,2016-09-21 18:00:00,67.0
3,1,2016-09-21 18:20:00,75.0
3,1,2016-09-21 18:40:00,68.0
1,0,2016-09-22 06:00:00,6.0
1,0,2016-09-22 06:20:00,10.0
1,0,2016-09-22 06:40:00,36.0
1,0,2016-09-22 07:00:00,28.0
1,0,2016-09-22 07:20:00,40.0
1,0,2016-09-22 07:40:00,34.0
1,0,2016-09-22 08:00:00,50.0
1,0,2016-09-22 08:20:00,58.0
1,0,2016-09-22 08:40:00,51.0
1,0,2016-09-22 09:00:00,43.0
1,0,2016-09-22 09:20:00,52.0
1,0,2016-09-22 09:40:00,59.0
1,0,2016-09-22 15:00:00,61.0
1,0,2016-09-22 15:20:00,48.0
1,0,2016-09-22 15:40:00,57.0
1,0,2016-09-22 16:00:00,58.0
1,0,2016-09-22 16:20:00,52.0
1,0,2016-09-22 16:40:00,42.0
1,0,2016-09-22 17:00:00,29.0
1,0,2016-09-22 17:20:00,36.0
1,0,2016-09-22 17:40:00,33.0
1,0,2016-09-22 18:00:00,26.0
1,0,2016-09-22 18:20:00,21.0
1,0,2016-09-22 18:40:00,24.0
1,1,2016-09-22 06:00:00,42.0
1,1,2016-09-22 06:20:00,61.0
1,1,2016-09-22 06:40:00,60.0
1,1,2016-09-22 07:00:00,79.0
1,1,2016-09-22 07:20:00,96.0
1,1,2016-09-22 07:40:00,100.0
1,1,2016-09-22 08:00:00,106.0
1,1,2016-09-22 08:20:00,98.0
1,1,2016-09-22 08:40:00,111.0
1,1,2016-09-22 09:00:00,123.0
1,1,2016-09-22 09:20:00,107.0
1,1,2016-09-22 09:40:00,110.0
1,1,2016-09-22 15:00:00,90.0
1,1,2016-09-22 15:20:00,115.0
1,1,2016-09-22 15:40:00,89.0
1,1,2016-09-22 16:00:00,102.0
1,1,2016-09-22 16:20:00,104.0
1,1,2016-09-22 16:40:00,113.0
1,1,2016-09-22 17:00:00,114.0
1,1,2016-09-22 17:20:00,102.0
1,1,2016-09-22 17:40:00,113.0
1,1,2016-09-22 18:00:00,81.0
1,1,2016-09-22 18:20:00,83.0
1,1,2016-09-22 18:40:00,88.0
2,0,2016-09-22 06:00:00,30.0
2,0,2016-09-22 06:20:00,31.0
2,0,2016-09-22 06:40:00,38.0
2,0,2016-09-22 07:00:00,72.0
2,0,2016-09-22 07:20:00,79.0
2,0,2016-09-22 07:40:00,100.0
2,0,2016-09-22 08:00:00,108.0
2,0,2016-09-22 08:20:00,110.0
2,0,2016-09-22 08:40:00,101.0
2,0,2016-09-22 09:00:00,96.0
2,0,2016-09-22 09:20:00,81.0
2,0,2016-09-22 09:40:00,65.0
2,0,2016-09-22 15:00:00,62.0
2,0,2016-09-22 15:20:00,73.0
2,0,2016-09-22 15:40:00,71.0
2,0,2016-09-22 16:00:00,51.0
2,0,2016-09-22 16:20:00,93.0
2,0,2016-09-22 16:40:00,96.0
2,0,2016-09-22 17:00:00,71.0
2,0,2016-09-22 17:20:00,76.0
2,0,2016-09-22 17:40:00,70.0
2,0,2016-09-22 18:00:00,83.0
2,0,2016-09-22 18:20:00,63.0
2,0,2016-09-22 18:40:00,53.0
3,0,2016-09-22 06:00:00,26.0
3,0,2016-09-22 06:20:00,33.0
3,0,2016-09-22 06:40:00,100.0
3,0,2016-09-22 07:00:00,122.0
3,0,2016-09-22 07:20:00,112.0
3,0,2016-09-22 07:40:00,134.0
3,0,2016-09-22 08:00:00,164.0
3,0,2016-09-22 08:20:00,160.0
3,0,2016-09-22 08:40:00,172.0
3,0,2016-09-22 09:00:00,151.0
3,0,2016-09-22 09:20:00,132.0
3,0,2016-09-22 09:40:00,101.0
3,0,2016-09-22 15:00:00,100.0
3,0,2016-09-22 15:20:00,121.0
3,0,2016-09-22 15:40:00,120.0
3,0,2016-09-22 16:00:00,106.0
3,0,2016-09-22 16:20:00,132.0
3,0,2016-09-22 16:40:00,146.0
3,0,2016-09-22 17:00:00,131.0
3,0,2016-09-22 17:20:00,122.0
3,0,2016-09-22 17:40:00,117.0
3,0,2016-09-22 18:00:00,83.0
3,0,2016-09-22 18:20:00,86.0
3,0,2016-09-22 18:40:00,65.0
3,1,2016-09-22 06:00:00,33.0
3,1,2016-09-22 06:20:00,37.0
3,1,2016-09-22 06:40:00,50.0
3,1,2016-09-22 07:00:00,63.0
3,1,2016-09-22 07:20:00,88.0
3,1,2016-09-22 07:40:00,93.0
3,1,2016-09-22 08:00:00,121.0
3,1,2016-09-22 08:20:00,127.0
3,1,2016-09-22 08:40:00,136.0
3,1,2016-09-22 09:00:00,116.0
3,1,2016-09-22 09:20:00,110.0
3,1,2016-09-22 09:40:00,96.0
3,1,2016-09-22 15:00:00,94.0
3,1,2016-09-22 15:20:00,101.0
3,1,2016-09-22 15:40:00,76.0
3,1,2016-09-22 16:00:00,89.0
3,1,2016-09-22 16:20:00,87.0
3,1,2016-09-22 16:40:00,86.0
3,1,2016-09-22 17:00:00,78.0
3,1,2016-09-22 17:20:00,86.0
3,1,2016-09-22 17:40:00,78.0
3,1,2016-09-22 18:00:00,54.0
3,1,2016-09-22 18:20:00,53.0
3,1,2016-09-22 18:40:00,99.0
1,0,2016-09-23 06:00:00,12.0
1,0,2016-09-23 06:20:00,17.0
1,0,2016-09-23 06:40:00,32.0
1,0,2016-09-23 07:00:00,28.0
1,0,2016-09-23 07:20:00,41.0
1,0,2016-09-23 07:40:00,42.0
1,0,2016-09-23 08:00:00,49.0
1,0,2016-09-23 08:20:00,68.0
1,0,2016-09-23 08:40:00,50.0
1,0,2016-09-23 09:00:00,41.0
1,0,2016-09-23 09:20:00,52.0
1,0,2016-09-23 09:40:00,44.0
1,0,2016-09-23 15:00:00,47.0
1,0,2016-09-23 15:20:00,66.0
1,0,2016-09-23 15:40:00,78.0
1,0,2016-09-23 16:00:00,76.0
1,0,2016-09-23 16:20:00,86.0
1,0,2016-09-23 16:40:00,44.0
1,0,2016-09-23 17:00:00,45.0
1,0,2016-09-23 17:20:00,38.0
1,0,2016-09-23 17:40:00,46.0
1,0,2016-09-23 18:00:00,40.0
1,0,2016-09-23 18:20:00,45.0
1,0,2016-09-23 18:40:00,32.0
1,1,2016-09-23 06:00:00,22.0
1,1,2016-09-23 06:20:00,63.0
1,1,2016-09-23 06:40:00,63.0
1,1,2016-09-23 07:00:00,86.0
1,1,2016-09-23 07:20:00,100.0
1,1,2016-09-23 07:40:00,93.0
1,1,2016-09-23 08:00:00,110.0
1,1,2016-09-23 08:20:00,127.0
1,1,2016-09-23 08:40:00,112.0
1,1,2016-09-23 09:00:00,129.0
1,1,2016-09-23 09:20:00,107.0
1,1,2016-09-23 09:40:00,105.0
1,1,2016-09-23 15:00:00,98.0
1,1,2016-09-23 15:20:00,113.0
1,1,2016-09-23 15:40:00,114.0
1,1,2016-09-23 16:00:00,110.0
1,1,2016-09-23 16:20:00,112.0
1,1,2016-09-23 16:40:00,113.0
1,1,2016-09-23 17:00:00,113.0
1,1,2016-09-23 17:20:00,105.0
1,1,2016-09-23 17:40:00,141.0
1,1,2016-09-23 18:00:00,93.0
1,1,2016-09-23 18:20:00,96.0
1,1,2016-09-23 18:40:00,108.0
2,0,2016-09-23 06:00:00,31.0
2,0,2016-09-23 06:20:00,32.0
2,0,2016-09-23 06:40:00,54.0
2,0,2016-09-23 07:00:00,82.0
2,0,2016-09-23 07:20:00,91.0
2,0,2016-09-23 07:40:00,103.0
2,0,2016-09-23 08:00:00,112.0
2,0,2016-09-23 08:20:00,106.0
2,0,2016-09-23 08:40:00,118.0
2,0,2016-09-23 09:00:00,92.0
2,0,2016-09-23 09:20:00,93.0
2,0,2016-09-23 09:40:00,76.0
2,0,2016-09-23 15:00:00,98.0
2,0,2016-09-23 15:20:00,93.0
2,0,2016-09-23 15:40:00,82.0
2,0,2016-09-23 16:00:00,77.0
2,0,2016-09-23 16:20:00,100.0
2,0,2016-09-23 16:40:00,110.0
2,0,2016-09-23 17:00:00,95.0
2,0,2016-09-23 17:20:00,92.0
2,0,2016-09-23 17:40:00,95.0
2,0,2016-09-23 18:00:00,80.0
2,0,2016-09-23 18:20:00,71.0
2,0,2016-09-23 18:40:00,80.0
3,0,2016-09-23 06:00:00,23.0
3,0,2016-09-23 06:20:00,60.0
3,0,2016-09-23 06:40:00,69.0
3,0,2016-09-23 07:00:00,118.0
3,0,2016-09-23 07:20:00,132.0
3,0,2016-09-23 07:40:00,152.0
3,0,2016-09-23 08:00:00,149.0
3,0,2016-09-23 08:20:00,132.0
3,0,2016-09-23 08:40:00,161.0
3,0,2016-09-23 09:00:00,176.0
3,0,2016-09-23 09:20:00,157.0
3,0,2016-09-23 09:40:00,137.0
3,0,2016-09-23 15:00:00,164.0
3,0,2016-09-23 15:20:00,150.0
3,0,2016-09-23 15:40:00,182.0
3,0,2016-09-23 16:00:00,155.0
3,0,2016-09-23 16:20:00,137.0
3,0,2016-09-23 16:40:00,146.0
3,0,2016-09-23 17:00:00,130.0
3,0,2016-09-23 17:20:00,108.0
3,0,2016-09-23 17:40:00,137.0
3,0,2016-09-23 18:00:00,98.0
3,0,2016-09-23 18:20:00,129.0
3,0,2016-09-23 18:40:00,80.0
3,1,2016-09-23 06:00:00,28.0
3,1,2016-09-23 06:20:00,41.0
3,1,2016-09-23 06:40:00,53.0
3,1,2016-09-23 07:00:00,66.0
3,1,2016-09-23 07:20:00,81.0
3,1,2016-09-23 07:40:00,105.0
3,1,2016-09-23 08:00:00,118.0
3,1,2016-09-23 08:20:00,135.0
3,1,2016-09-23 08:40:00,154.0
3,1,2016-09-23 09:00:00,134.0
3,1,2016-09-23 09:20:00,137.0
3,1,2016-09-23 09:40:00,96.0
3,1,2016-09-23 15:00:00,98.0
3,1,2016-09-23 15:20:00,120.0
3,1,2016-09-23 15:40:00,107.0
3,1,2016-09-23 16:00:00,102.0
3,1,2016-09-23 16:20:00,119.0
3,1,2016-09-23 16:40:00,137.0
3,1,2016-09-23 17:00:00,86.0
3,1,2016-09-23 17:20:00,110.0
3,1,2016-09-23 17:40:00,121.0
3,1,2016-09-23 18:00:00,100.0
3,1,2016-09-23 18:20:00,95.0
3,1,2016-09-23 18:40:00,96.0
1,0,2016-09-24 06:00:00,8.0
1,0,2016-09-24 06:20:00,19.0
1,0,2016-09-24 06:40:00,24.0
1,0,2016-09-24 07:00:00,28.0
1,0,2016-09-24 07:20:00,33.0
1,0,2016-09-24 07:40:00,35.0
1,0,2016-09-24 08:00:00,43.0
1,0,2016-09-24 08:20:00,64.0
1,0,2016-09-24 08:40:00,71.0
1,0,2016-09-24 09:00:00,52.0
1,0,2016-09-24 09:20:00,68.0
1,0,2016-09-24 09:40:00,66.0
1,0,2016-09-24 15:00:00,55.0
1,0,2016-09-24 15:20:00,63.0
1,0,2016-09-24 15:40:00,66.0
1,0,2016-09-24 16:00:00,81.0
1,0,2016-09-24 16:20:00,59.0
1,0,2016-09-24 16:40:00,48.0
1,0,2016-09-24 17:00:00,73.0
1,0,2016-09-24 17:20:00,55.0
1,0,2016-09-24 17:40:00,32.0
1,0,2016-09-24 18:00:00,42.0
1,0,2016-09-24 18:20:00,35.0
1,0,2016-09-24 18:40:00,54.0
1,1,2016-09-24 06:00:00,37.0
1,1,2016-09-24 06:20:00,58.0
1,1,2016-09-24 06:40:00,63.0
1,1,2016-09-24 07:00:00,74.0
1,1,2016-09-24 07:20:00,74.0
1,1,2016-09-24 07:40:00,106.0
1,1,2016-09-24 08:00:00,95.0
1,1,2016-09-24 08:20:00,101.0
1,1,2016-09-24 08:40:00,102.0
1,1,2016-09-24 09:00:00,82.0
1,1,2016-09-24 09:20:00,86.0
1,1,2016-09-24 09:40:00,78.0
1,1,2016-09-24 15:00:00,95.0
1,1,2016-09-24 15:20:00,110.0
1,1,2016-09-24 15:40:00,104.0
1,1,2016-09-24 16:00:00,93.0
1,1,2016-09-24 16:20:00,84.0
1,1,2016-09-24 16:40:00,90.0
1,1,2016-09-24 17:00:00,94.0
1,1,2016-09-24 17:20:00,85.0
1,1,2016-09-24 17:40:00,105.0
1,1,2016-09-24 18:00:00,78.0
1,1,2016-09-24 18:20:00,75.0
1,1,2016-09-24 18:40:00,59.0
2,0,2016-09-24 06:00:00,30.0
2,0,2016-09-24 06:20:00,31.0
2,0,2016-09-24 06:40:00,45.0
2,0,2016-09-24 07:00:00,46.0
2,0,2016-09-24 07:20:00,64.0
2,0,2016-09-24 07:40:00,82.0
2,0,2016-09-24 08:00:00,74.0
2,0,2016-09-24 08:20:00,86.0
2,0,2016-09-24 08:40:00,91.0
2,0,2016-09-24 09:00:00,94.0
2,0,2016-09-24 09:20:00,96.0
2,0,2016-09-24 09:40:00,100.0
2,0,2016-09-24 15:00:00,80.0
2,0,2016-09-24 15:20:00,89.0
2,0,2016-09-24 15:40:00,94.0
2,0,2016-09-24 16:00:00,87.0
2,0,2016-09-24 16:20:00,83.0
