intersection_id,tollgate_id,time_window,avg_travel_time
B,3,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",124.836912599
B,3,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",133.354597866
B,3,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",144.267522823
B,3,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",138.449096854
B,3,"[2016-10-20 09:40:00,2016-10-20 10:00:00)",127.156259173
B,3,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",89.9233333333
B,3,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",116.95125
B,3,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",109.875
B,3,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",98.2383333333
B,3,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",98.05
B,3,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",126.511428571
C,1,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",157.751872845
C,1,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",161.193765352
C,1,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",153.179051709
C,1,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",176.293939683
C,1,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",164.150476391
C,1,"[2016-10-20 09:40:00,2016-10-20 10:00:00)",161.350978494
C,1,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",192.263333333
C,1,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",203.25
C,1,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",158.68
C,1,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",192.135
C,1,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",362.02
C,1,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",128.067143918
C,3,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",143.23266481
C,3,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",161.379595197
C,3,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",180.146419521
C,3,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",164.192799744
C,3,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",164.062478022
C,3,"[2016-10-20 09:40:00,2016-10-20 10:00:00)",150.585440613
C,3,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",208.336666667
C,3,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",158.2
C,3,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",211.366
C,3,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",160.27
C,3,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",143.095
C,3,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",206.526666667
A,2,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",90.9948699218
A,2,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",97.4078654831
A,2,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",86.3574071637
A,2,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",82.0301336882
A,2,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",85.2344609007
A,2,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",85.6749753026
A,2,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",65.4503571429
A,2,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",60.5453571429
A,2,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",63.7805555556
A,2,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",66.1166666667
A,2,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",73.700625
A,2,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",58.92375
A,3,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",148.280215531
A,3,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",163.134394225
A,3,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",161.292229508
A,3,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",189.674892713
A,3,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",174.78924007
A,3,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",147.962069379
A,3,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",100.61
A,3,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",116.144285714
A,3,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",112.42
A,3,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",164.203333333
A,3,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",89.1366666667
A,3,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",111.902
B,1,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",121.893788096
B,1,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",126.980342796
B,1,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",118.613318955
B,1,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",125.373385388
B,1,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",127.065188625
B,1,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",131.737556127
B,1,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",105.02
B,1,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",115.221428571
B,1,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",111.96
B,1,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",130.985
B,1,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",92.19
B,1,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",171.224
B,3,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",113.717080101
B,3,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",124.912438325
B,3,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",134.071198224
B,3,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",144.079713562
B,3,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",138.15690442
B,3,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",127.590274338
B,3,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",89.9233333333
B,3,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",116.95125
B,3,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",109.875
B,3,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",98.2383333333
B,3,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",98.05
B,3,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",126.511428571
C,1,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",156.104371764
C,1,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",160.88851771
C,1,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",152.372970822
C,1,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",174.686997371
C,1,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",163.316261407
C,1,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",160.031148834
C,1,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",192.263333333
C,1,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",203.25
C,1,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",158.68
C,1,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",192.135
C,1,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",362.02
C,1,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",128.067143918
C,3,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",142.700231826
C,3,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",161.584874543
C,3,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",181.815641365
C,3,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",166.353655962
C,3,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",163.845739342
C,3,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",151.606403845
C,3,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",208.336666667
C,3,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",158.2
C,3,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",211.366
C,3,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",160.27
C,3,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",143.095
C,3,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",206.526666667
A,2,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",91.1473553178
A,2,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",96.4289467455
A,2,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",86.2907051342
A,2,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",81.7115038376
A,2,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",84.7356439573
A,2,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",86.1693918422
A,2,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",65.4503571429
A,2,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",60.5453571429
A,2,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",63.7805555556
A,2,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",66.1166666667
A,2,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",73.700625
A,2,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",58.92375
A,3,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",145.610982679
A,3,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",160.018000126
A,3,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",157.88470467
A,3,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",186.983865472
A,3,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",172.216235867
A,3,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",146.295942693
A,3,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",100.61
A,3,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",116.144285714
A,3,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",112.42
A,3,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",164.203333333
A,3,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",89.1366666667
A,3,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",111.902
B,1,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",121.127795372
B,1,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",126.708308916
B,1,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",118.431270884
B,1,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",125.39269432
B,1,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",127.440745076
B,1,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",131.606271748
B,1,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",105.02
B,1,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",115.221428571
B,1,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",111.96
B,1,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",130.985
B,1,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",92.19
B,1,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",171.224
B,3,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",113.23622773
B,3,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",124.940665112
B,3,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",134.33901856
B,3,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",144.009522222
B,3,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",138.047701187
B,3,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",127.752482026
B,3,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",89.9233333333
B,3,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",116.95125
B,3,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",109.875
B,3,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",98.2383333333
B,3,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",98.05
B,3,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",126.511428571
C,1,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",155.488639037
C,1,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",160.774435258
C,1,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",152.071708269
C,1,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",174.086422971
C,1,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",163.00448409
C,1,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",159.537879163
C,1,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",192.263333333
C,1,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",203.25
C,1,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",158.68
C,1,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",192.135
C,1,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",362.02
C,1,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",128.067143918
C,3,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",142.501241721
C,3,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",161.661595106
C,3,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",182.439491953
C,3,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",167.161248689
C,3,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",163.764735996
C,3,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",151.987975962
C,3,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",208.336666667
C,3,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",158.2
C,3,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",211.366
C,3,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",160.27
C,3,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",143.095
C,3,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",206.526666667
A,2,"[2016-10-23 08:00:00,2016-10-23 08:20:00)",85.7863480312
